timestamp,x_robot_mm,y_robot_mm,z_robot_mm,angle_deg,pixel_size,area
1772013310.5457256,630.27,-90.97,524.86,21.61,145.4,19042
1772013310.5954046,630.21,-90.71,525.66,21.25,145.8,19073
1772013310.6458433,630.18,-90.61,525.95,20.85,146.0,19079
1772013310.697475,630.18,-90.61,525.95,20.85,146.0,19079
1772013310.945165,597.29,-33.88,726.56,54.07,544.7,48737
1772013310.9830453,596.39,-35.45,726.29,52.66,542.7,42877
1772013311.3445125,629.9,-91.65,524.54,21.8,145.2,19074
1772013311.400867,631.35,-90.24,524.54,21.8,145.2,19059
1772013311.4606612,632.44,-89.16,524.54,21.8,145.2,19059
1772013311.5146651,633.14,-88.11,525.41,21.04,145.7,19069
1772013311.5767007,633.69,-87.58,525.41,21.04,145.7,19069
1772013312.0995252,603.11,-16.03,748.85,0.0,782.0,274096
1772013312.1663215,603.43,-15.07,749.17,0.0,787.0,278488
1772013312.2404141,603.73,-14.28,749.37,0.0,790.0,280758
1772013312.2936153,604.0,-13.77,749.37,0.0,790.0,272954
1772013312.3499732,604.23,-13.43,749.3,0.0,789.0,269115
1772013312.3823688,604.4,-13.34,748.91,0.0,783.0,261058
1772013312.4128122,604.52,-13.21,748.91,0.0,783.0,261058
1772013312.4455059,604.61,-13.24,748.65,0.0,779.0,257670
1772013312.5003679,604.65,-13.33,748.39,0.0,775.0,254817
1772013312.5315125,604.65,-13.45,748.19,0.0,772.0,250413
1772013312.5707736,604.62,-13.63,747.85,0.0,767.0,248478
1772013312.5930061,604.56,-13.85,747.51,0.0,762.0,245189
1772013312.6163476,604.46,-14.08,747.23,0.0,758.0,240147
1772013312.6404562,604.34,-14.34,746.88,0.0,753.0,238320
1772013312.6676514,604.21,-14.52,746.81,0.0,752.0,238809
1772013312.6938446,604.07,-14.78,746.38,0.0,746.0,237842
1772013312.7182927,603.93,-14.99,746.38,0.0,746.0,221874
1772013312.7424488,603.85,-15.11,747.51,0.0,762.0,203251
1772013312.7672913,603.83,-16.19,746.95,0.0,754.0,178137
1772013312.7944186,603.77,-17.59,746.6,0.0,749.0,164820
1772013312.826504,603.45,-18.02,749.04,76.35,784.9,154928
1772013312.8634462,603.32,-19.18,749.06,70.5,785.2,148226
1772013312.8974502,603.42,-20.7,745.58,0.0,735.0,157985
1772013312.9312494,603.31,-20.64,745.5,0.0,734.0,168983
1772013312.964809,603.21,-20.36,745.21,0.0,730.0,184824
1772013312.9993117,603.11,-19.93,745.13,0.0,729.0,190764
1772013313.0381875,603.0,-19.58,744.67,0.0,723.0,193983
1772013313.0731602,602.88,-19.18,744.37,0.0,719.0,194900
1772013313.110005,602.77,-18.79,744.21,0.0,717.0,194382
1772013313.1453745,602.66,-18.49,744.06,0.0,715.0,191633
1772013313.1802828,602.53,-18.46,743.42,0.0,707.0,184848
1772013313.2175107,602.39,-18.37,743.18,0.0,704.0,181090
1772013313.2526956,602.26,-18.31,742.94,0.0,701.0,177055
1772013313.2889,602.14,-18.33,742.86,0.0,700.0,173701
1772013313.3246348,602.03,-18.46,742.61,0.0,697.0,170345
1772013313.3625965,601.94,-18.55,742.61,0.0,697.0,168659
1772013313.40132,601.85,-18.74,742.36,0.0,694.0,167023
1772013313.4385731,601.77,-18.89,742.2,0.0,692.0,166421
1772013313.4737628,601.7,-19.04,742.03,0.0,690.0,165635
1772013313.51183,601.62,-19.23,741.78,0.0,687.0,165567
1772013313.5473926,601.51,-19.55,741.09,0.0,679.0,163166
1772013313.7673032,593.89,-30.64,718.03,0.0,488.0,115719
1772013313.8205557,592.88,-31.65,718.03,0.0,488.0,110910
1772013313.8581758,592.07,-32.5,718.03,0.0,488.0,107811
1772013313.8964798,591.45,-33.18,718.03,0.0,488.0,105780
1772013313.9350688,590.98,-33.74,718.03,0.0,488.0,101905
1772013314.6795328,638.84,-89.22,523.6,21.25,144.7,18983
1772013314.7236893,640.03,-88.84,523.92,21.04,144.9,18940
1772013314.775156,640.73,-88.69,523.92,21.04,144.9,18938
1772013314.9511294,637.37,-89.9,523.25,21.45,144.5,18650
1772013314.9835255,636.59,-90.12,523.13,21.8,144.5,18654
1772013315.0248203,635.81,-90.3,523.13,21.8,144.5,18657
1772013315.0603073,635.01,-90.38,523.42,21.37,144.6,18697
1772013315.0981677,634.28,-90.52,523.5,21.45,144.7,18683
1772013315.13697,633.57,-90.53,523.92,21.04,144.9,18693
1772013315.173008,632.9,-90.52,524.35,20.85,145.1,18675
1772013315.213635,632.3,-90.47,524.88,20.7,145.4,18863
1772013315.2549007,631.8,-90.52,525.05,20.56,145.5,18842
1772013315.295241,631.39,-90.62,525.05,20.56,145.5,18837
1772013315.337642,631.1,-90.88,524.52,20.85,145.2,18853
1772013315.374722,630.85,-91.11,524.01,20.85,144.9,18852
1772013315.4115891,630.58,-91.09,524.27,20.85,145.1,18858
1772013315.4510152,630.38,-91.17,524.19,20.92,145.0,18844
1772013315.4904363,630.18,-91.04,524.69,20.85,145.3,18848
1772013315.5276299,630.1,-91.21,524.27,20.85,145.1,18830
1772013315.562731,630.03,-91.3,524.05,21.04,145.0,18869
1772013315.6016705,629.92,-91.19,524.44,20.85,145.2,18824
1772013315.640438,629.88,-91.2,524.44,20.85,145.2,18823
1772013315.6802752,629.88,-91.25,524.27,20.85,145.1,18844
1772013315.7099583,629.9,-91.32,524.05,21.04,145.0,18849
1772013315.959508,629.99,-91.49,523.51,21.16,144.7,18779
1772013315.99354,630.01,-91.3,524.01,20.85,144.9,18777
1772013316.025732,630.12,-91.46,523.51,21.04,144.7,18791
1772013316.0588024,630.19,-91.49,523.41,21.25,144.6,18854
1772013316.090166,630.22,-91.45,523.5,21.25,144.7,18825
1772013316.125552,630.28,-91.52,523.31,21.25,144.6,18759
1772013316.156804,630.25,-91.31,523.92,21.04,144.9,18821
1772013316.191201,630.34,-91.51,523.23,21.5,144.5,18813
1772013316.2277224,630.35,-91.52,523.13,21.8,144.5,18795
1772013316.2598152,630.36,-91.5,523.13,21.8,144.5,18769
1772013316.2972355,630.37,-91.49,523.13,21.8,144.5,18823
1772013316.3356636,630.39,-91.48,523.13,21.8,144.5,18816
1772013316.3828945,630.4,-91.48,523.13,21.8,144.5,18840
1772013316.440968,630.38,-91.41,523.34,21.5,144.6,18855
1772013316.48799,630.35,-91.32,523.66,21.37,144.7,18860
1772013316.5193653,630.36,-91.33,523.66,21.37,144.7,18861
1772013316.5464356,630.4,-91.49,523.13,21.8,144.5,18860
1772013316.5735354,630.38,-91.46,523.23,21.5,144.5,18859
1772013316.6190429,630.37,-91.46,523.27,21.48,144.5,18854
1772013316.6691108,630.36,-91.41,523.44,21.45,144.6,18872
1772013316.7319465,630.36,-91.42,523.42,21.37,144.6,18874
1772013316.797665,630.36,-91.4,523.5,21.34,144.7,18877
1772013316.8610976,630.36,-91.4,523.5,21.34,144.7,18878
1772013316.8978975,630.36,-91.41,523.5,21.34,144.7,18882
1772013316.93102,630.36,-91.4,523.54,21.41,144.7,18884
1772013316.9667463,630.36,-91.41,523.5,21.34,144.7,18885
1772013316.9963145,630.36,-91.41,523.5,21.34,144.7,18882
1772013317.0290754,630.36,-91.41,523.5,21.34,144.7,18882
1772013317.0647252,630.36,-91.42,523.48,21.34,144.7,18891
1772013317.1006248,630.36,-91.42,523.48,21.34,144.7,18877
1772013317.1322324,630.34,-91.37,523.64,21.54,144.7,18900
1772013317.1675828,630.35,-91.36,523.64,21.54,144.7,18906
1772013317.203648,630.37,-91.42,523.48,21.34,144.7,18900
1772013317.235233,630.39,-91.47,523.31,21.45,144.6,18899
1772013317.2668076,630.41,-91.52,523.13,21.8,144.5,18788
1772013317.297327,630.4,-91.51,523.13,21.8,144.5,18780
1772013317.3304682,630.4,-91.5,523.13,21.8,144.5,18765
1772013317.3635147,630.39,-91.49,523.13,21.8,144.5,18770
1772013317.3964362,630.39,-91.49,523.13,21.8,144.5,18754
1772013317.427729,630.35,-91.37,523.48,21.8,144.7,18766
1772013317.457028,630.35,-91.38,523.48,21.8,144.7,18791
1772013317.4883182,630.39,-91.5,523.13,21.8,144.5,18775
1772013317.5213852,630.34,-91.39,523.48,21.8,144.7,18788
1772013317.5526423,630.38,-91.5,523.13,21.8,144.5,18774
1772013317.582977,630.38,-91.49,523.13,21.8,144.5,18779
1772013317.6137855,630.38,-91.49,523.13,21.8,144.5,18782
1772013317.6470487,630.38,-91.48,523.13,21.8,144.5,18782
1772013317.6799626,630.33,-91.35,523.58,21.37,144.7,18758
1772013317.713089,630.34,-91.38,523.48,21.8,144.7,18755
1772013317.7455506,630.34,-91.38,523.48,21.8,144.7,18803
1772013317.76976,630.33,-91.38,523.48,21.8,144.7,18804
1772013317.7944598,630.37,-91.5,523.13,21.8,144.5,18766
1772013317.8263507,630.37,-91.49,523.13,21.8,144.5,18824
1772013317.8519928,630.33,-91.38,523.48,21.8,144.7,18762
1772013317.8831677,630.37,-91.49,523.13,21.8,144.5,18756
1772013317.9136722,630.33,-91.37,523.48,21.8,144.7,18746
1772013317.936745,630.33,-91.38,523.48,21.8,144.7,18856
1772013317.958485,630.37,-91.49,523.13,21.8,144.5,18856
1772013317.99035,630.33,-91.38,523.48,21.8,144.7,18886
1772013318.024307,630.33,-91.38,523.48,21.8,144.7,18878
1772013318.056897,630.37,-91.49,523.13,21.8,144.5,18863
1772013318.0912945,630.32,-91.32,523.66,21.37,144.7,18867
1772013318.1322405,630.38,-91.49,523.13,21.8,144.5,18859
1772013318.1813812,630.31,-91.27,523.81,21.37,144.8,18838
1772013318.2380621,630.38,-91.46,523.28,21.5,144.6,18827
1772013318.2942984,630.32,-91.28,523.85,21.16,144.8,18821
1772013318.3564234,630.32,-91.29,523.85,21.16,144.8,18831
1772013318.4133031,630.37,-91.46,523.36,21.54,144.6,18853
1772013318.4421434,630.37,-91.46,523.36,21.54,144.6,18811
1772013318.4682136,630.36,-91.45,523.41,21.3,144.6,18861
1772013318.4936738,630.37,-91.48,523.31,21.45,144.6,18797
1772013318.5270686,630.39,-91.53,523.18,21.45,144.5,18816
1772013318.5598137,630.33,-91.36,523.7,21.25,144.8,18844
1772013318.5932722,630.35,-91.43,523.5,21.45,144.7,18782
1772013318.6263387,630.37,-91.49,523.31,21.6,144.6,18800
1772013318.6595454,630.36,-91.49,523.31,21.6,144.6,18825
1772013318.6945221,630.38,-91.55,523.12,21.5,144.5,18821
1772013318.7295797,630.35,-91.47,523.36,21.54,144.6,18811
1772013318.762653,630.36,-91.49,523.31,21.45,144.6,18863
1772013318.7969904,630.36,-91.49,523.31,21.45,144.6,18856
1772013318.8318267,630.37,-91.52,523.18,21.45,144.5,18869
1772013318.863644,630.35,-91.44,523.41,21.25,144.6,18841
1772013318.8951411,630.38,-91.52,523.18,21.45,144.5,18850
1772013318.9281707,630.38,-91.52,523.18,21.45,144.5,18796
1772013318.9636135,630.36,-91.44,523.41,21.25,144.6,18849
1772013319.0103824,630.38,-91.51,523.18,21.45,144.5,18830
1772013319.040299,630.37,-91.47,523.31,21.45,144.6,18833
1772013319.074229,630.37,-91.47,523.31,21.45,144.6,18836
1772013319.1108499,630.36,-91.48,523.31,21.54,144.6,18874
1772013319.148107,630.36,-91.48,523.31,21.54,144.6,18752
1772013319.178119,630.36,-91.48,523.31,21.54,144.6,18823
1772013319.211768,630.34,-91.39,523.59,20.85,144.7,18756
1772013319.245315,630.38,-91.48,523.33,21.16,144.6,18818
1772013319.2763948,630.37,-91.47,523.36,21.54,144.6,18791
1772013319.3047233,630.34,-91.37,523.66,21.5,144.7,18758
1772013319.333838,630.31,-91.31,523.84,21.8,144.8,18744
1772013319.362605,630.35,-91.42,523.48,21.8,144.7,18728
1772013319.402052,630.34,-91.41,523.48,21.8,144.7,18729
1772013319.437169,630.35,-91.46,523.36,21.54,144.6,18803
1772013319.4724438,630.31,-91.32,523.75,21.45,144.8,18758
1772013319.504724,630.34,-91.41,523.48,21.8,144.7,18738
1772013319.5295959,630.33,-91.4,523.48,21.8,144.7,18772
1772013319.5635254,630.27,-91.22,524.04,21.37,144.9,18789
1772013319.595355,630.27,-91.24,524.01,21.6,144.9,18762
1772013319.6280296,630.32,-91.38,523.6,21.25,144.7,18768
1772013319.6624155,630.31,-91.33,523.75,21.45,144.8,18729
1772013319.6954088,630.34,-91.42,523.48,21.8,144.7,18725
1772013319.7274072,630.31,-91.32,523.78,21.04,144.8,18771
1772013319.7599742,630.29,-91.23,524.05,21.04,145.0,18716
1772013319.7954187,630.35,-91.41,523.48,21.8,144.7,18764
1772013319.8423378,630.3,-91.26,523.94,21.45,144.9,18746
1772013319.8905375,630.36,-91.44,523.44,21.45,144.6,18743
1772013319.9449537,630.35,-91.41,523.48,21.8,144.7,18782
1772013319.993205,630.28,-91.18,524.19,21.04,145.0,18875
1772013320.041207,630.35,-91.41,523.48,21.8,144.7,18803
1772013320.0869114,630.35,-91.4,523.5,21.45,144.7,18853
1772013320.1392024,630.34,-91.37,523.63,21.45,144.7,18897
1772013320.1946259,630.3,-91.27,523.94,21.45,144.9,18886
1772013320.246305,630.36,-91.44,523.42,21.37,144.6,18821
1772013320.2986875,630.32,-91.37,523.66,21.37,144.7,18764
1772013320.3544204,630.32,-91.38,523.6,21.25,144.7,18754
1772013320.4033067,630.29,-91.32,523.76,21.32,144.8,18814
1772013320.4588616,630.29,-91.34,523.73,21.37,144.8,18881
1772013320.5092359,630.29,-91.38,523.58,21.37,144.7,18863
1772013320.5613933,630.31,-91.44,523.41,21.25,144.6,18868
1772013320.6134174,630.26,-91.31,523.8,21.25,144.8,18868
1772013320.6426055,630.29,-91.4,523.5,21.25,144.7,18868
1772013320.6654866,630.27,-91.36,523.63,21.45,144.7,18866
1772013320.7023177,630.29,-91.43,523.41,21.25,144.6,18858
1772013320.7249463,630.29,-91.43,523.41,21.25,144.6,18915
1772013320.7493157,630.28,-91.4,523.5,21.37,144.7,18893
1772013320.772462,630.26,-91.35,523.64,21.54,144.7,18914
1772013320.7948031,630.25,-91.32,523.73,21.37,144.8,18886
1772013320.8241303,630.24,-91.3,523.81,21.37,144.8,18891
1772013320.846841,630.28,-91.43,523.42,21.37,144.6,18884
1772013320.8753867,630.27,-91.4,523.48,21.8,144.7,18867
1772013320.9074094,630.28,-91.42,523.42,21.37,144.6,18853
1772013320.936794,630.22,-91.24,523.98,21.32,144.9,18936
1772013320.9693797,630.21,-91.23,524.04,21.37,144.9,18905
1772013320.9985254,630.21,-91.22,524.1,21.25,145.0,18927
1772013321.0309634,630.27,-91.42,523.48,21.8,144.7,18836
1772013321.0646472,630.25,-91.39,523.56,21.45,144.7,18849
1772013321.0971246,630.21,-91.23,524.1,21.25,145.0,18932
1772013321.1301138,630.26,-91.37,523.69,21.45,144.8,18881
1772013321.3636773,630.06,-91.48,523.67,20.85,144.8,18615
1772013321.6280265,630.08,-91.37,524.1,20.85,145.0,18666
1772013321.6876092,630.2,-91.53,523.5,21.25,144.7,18686
1772013321.746467,630.17,-91.24,524.27,20.85,145.1,18729
1772013321.8159635,630.26,-91.35,523.84,20.85,144.8,18728
1772013321.8782418,630.32,-91.4,523.64,21.04,144.7,18715
1772013321.9196758,630.35,-91.38,523.64,21.04,144.7,18715
1772013321.951099,630.37,-91.37,523.64,21.04,144.7,18715
1772013322.005615,630.34,-91.24,524.01,20.85,144.9,18725
1772013322.027889,630.43,-91.42,523.42,21.37,144.6,18707
1772013322.0784848,630.44,-91.42,523.42,21.37,144.6,18719
1772013322.1008155,630.4,-91.29,523.78,21.04,144.8,18694
1772013322.1243904,630.44,-91.41,523.42,21.37,144.6,18683
1772013322.1586645,630.42,-91.33,523.66,21.37,144.7,18716
1772013322.1935565,630.47,-91.44,523.35,21.37,144.6,18749
1772013322.2323472,630.49,-91.45,523.35,21.37,144.6,18749
1772013322.2704656,630.48,-91.41,523.51,21.04,144.7,18767
1772013322.3084548,630.48,-91.41,523.51,21.04,144.7,18771
1772013322.3484058,630.48,-91.44,523.41,21.25,144.6,18769
1772013322.3887734,630.44,-91.32,523.78,21.04,144.8,18774
1772013322.4257514,630.46,-91.38,523.6,21.25,144.7,18762
1772013322.463243,630.46,-91.39,523.6,21.25,144.7,18764
1772013322.4991832,630.43,-91.29,523.92,21.04,144.9,18766
1772013322.5369918,630.41,-91.25,524.05,21.04,145.0,18831
1772013322.5743325,630.46,-91.4,523.62,21.16,144.7,18839
1772013322.612751,630.45,-91.41,523.62,21.16,144.7,18834
1772013322.655473,630.45,-91.42,523.62,21.16,144.7,18849
1772013322.6963532,630.45,-91.42,523.62,21.16,144.7,18846
1772013322.7322214,630.44,-91.41,523.64,21.04,144.7,18841
1772013322.7692997,630.44,-91.44,523.56,21.16,144.7,18844
1772013322.8067477,630.43,-91.42,523.62,21.16,144.7,18843
1772013322.845152,630.34,-91.18,524.35,20.85,145.1,18825
1772013322.881034,630.34,-91.18,524.35,20.85,145.1,18829
1772013322.9213803,630.36,-91.28,524.05,21.04,145.0,18830
1772013322.9564917,630.36,-91.3,524.02,21.16,144.9,18824
1772013322.993421,630.4,-91.42,523.66,21.5,144.7,18828
1772013323.029294,630.35,-91.3,524.02,21.16,144.9,18823
1772013323.0672421,630.38,-91.48,523.45,21.57,144.6,18813
1772013323.1121016,630.34,-91.32,523.91,21.16,144.9,18852
1772013323.158474,630.34,-91.32,523.91,21.16,144.9,18852
1772013323.2125947,630.31,-91.21,524.24,20.77,145.1,18862
1772013323.241699,630.4,-91.53,523.25,21.45,144.5,18893
1772013323.266614,630.34,-91.36,523.78,21.04,144.8,18895
1772013323.2927518,630.37,-91.43,523.58,21.37,144.7,18888
1772013323.3541303,630.4,-91.5,523.35,21.37,144.6,18887
1772013323.3786294,630.41,-91.5,523.35,21.37,144.6,18919
1772013323.411792,630.34,-91.27,524.03,20.92,144.9,18893
1772013323.4343507,630.4,-91.41,523.6,21.25,144.7,18858
1772013323.4578457,630.43,-91.5,523.35,21.37,144.6,18878
1772013323.4793797,630.44,-91.53,523.25,21.45,144.5,18860
1772013323.4981108,630.45,-91.53,523.25,21.45,144.5,18809
1772013323.524119,630.43,-91.47,523.42,21.37,144.6,18804
1772013323.5578604,630.39,-91.35,523.81,21.37,144.8,18814
1772013323.5972571,630.42,-91.46,523.5,21.5,144.7,18804
1772013323.6476877,630.39,-91.37,523.78,21.04,144.8,18813
1772013323.702235,630.37,-91.34,523.91,21.16,144.9,18856
1772013323.757087,630.38,-91.38,523.8,21.25,144.8,18814
1772013323.8112876,630.37,-91.35,523.91,21.16,144.9,18813
1772013323.867128,630.41,-91.49,523.51,21.16,144.7,18815
1772013323.9223995,630.42,-91.49,523.5,21.5,144.7,18805
1772013323.978272,630.45,-91.57,523.25,21.45,144.5,18807
1772013324.0287545,630.46,-91.6,523.12,21.5,144.5,18806
1772013324.0825224,630.47,-91.6,523.12,21.5,144.5,18787
1772013324.13713,630.46,-91.55,523.25,21.45,144.5,18808
1772013324.190748,630.45,-91.52,523.34,21.5,144.6,18832
1772013324.245702,630.4,-91.41,523.64,21.04,144.7,18778
1772013324.3031716,630.39,-91.46,523.48,21.8,144.7,18775
1772013324.3596203,630.37,-91.4,523.64,21.04,144.7,18760
1772013324.4172714,630.27,-91.22,524.19,21.04,145.0,18714
1772013324.4767988,630.34,-91.46,523.45,21.57,144.6,18718
1772013324.5305076,630.28,-91.36,523.73,21.37,144.8,18731
1772013324.5582051,630.21,-91.21,524.19,21.04,145.0,18729
1772013324.5817437,630.28,-91.44,523.48,21.8,144.7,18726
1772013324.6426911,630.18,-91.21,524.19,21.04,145.0,18682
1772013324.6735508,630.24,-91.35,523.74,21.57,144.8,18740
1772013324.6963048,630.31,-91.54,523.13,21.8,144.5,18740
1772013324.7274015,630.31,-91.54,523.13,21.8,144.5,18740
1772013324.748799,630.28,-91.41,523.5,21.25,144.7,18717
1772013324.7695162,630.28,-91.4,523.55,21.5,144.7,18748
1772013324.79187,630.29,-91.43,523.45,21.57,144.6,18725
1772013324.815008,630.29,-91.43,523.45,21.57,144.6,18741
1772013324.8366015,630.27,-91.33,523.78,21.04,144.8,18725
1772013324.8576932,630.3,-91.44,523.45,21.57,144.6,18762
1772013324.8935587,630.31,-91.45,523.42,21.6,144.6,18734
1772013324.9333801,630.31,-91.42,523.5,21.37,144.7,18722
1772013324.989669,630.28,-91.36,523.71,21.63,144.8,18739
1772013325.0474763,630.27,-91.33,523.82,21.45,144.8,18871
1772013325.1050086,630.26,-91.31,523.84,21.8,144.8,18786
1772013325.1653326,630.13,-90.94,524.99,21.16,145.5,19085
1772013325.2203035,630.0,-90.53,526.28,20.73,146.1,19102
1772013325.276523,630.13,-90.84,525.37,21.25,145.7,19138
1772013325.336258,630.14,-90.87,525.27,21.37,145.6,19134
1772013325.3952415,630.15,-90.86,525.27,21.25,145.6,19109
1772013325.4498043,630.27,-91.27,524.04,21.37,144.9,18963
1772013325.505981,630.25,-91.27,524.04,21.37,144.9,18958
1772013325.5649168,630.24,-91.27,524.0,21.25,144.9,18954
1772013325.6284697,630.23,-91.26,524.0,21.25,144.9,19019
1772013325.6966069,630.21,-91.25,524.02,21.16,144.9,18975
1772013325.7335265,630.24,-91.36,523.68,21.16,144.8,18976
1772013325.763234,630.23,-91.35,523.68,21.16,144.8,18974
1772013325.814308,630.16,-91.19,524.2,21.25,145.0,18991
1772013325.8359766,630.25,-91.4,523.56,21.45,144.7,19015
1772013325.860014,630.27,-91.44,523.42,21.32,144.6,18999
1772013325.8825536,630.27,-91.44,523.42,21.32,144.6,18997
1772013325.907394,630.28,-91.38,523.63,21.45,144.7,19014
1772013325.9324927,630.32,-91.38,523.68,21.16,144.8,19005
1772013325.958688,630.33,-91.34,523.8,21.25,144.8,18893
1772013325.9931931,630.36,-91.38,523.7,21.25,144.8,18880
1772013326.0250628,630.4,-91.43,523.58,21.37,144.7,18900
1772013326.0595713,630.43,-91.57,523.13,21.8,144.5,18879
1772013326.0984237,630.38,-91.43,523.5,21.37,144.7,18904
1772013326.1491325,630.36,-91.4,523.6,21.25,144.7,18991
1772013326.2144752,630.4,-91.53,523.18,21.45,144.5,18943
1772013326.2822669,630.36,-91.42,523.48,21.8,144.7,18841
1772013326.341759,630.34,-91.41,523.5,21.45,144.7,18966
1772013326.383747,630.31,-91.39,523.56,21.45,144.7,18971
1772013326.4199376,630.29,-91.39,523.56,21.45,144.7,18972
1772013326.4547744,630.27,-91.38,523.56,21.45,144.7,18954
1772013326.4890227,630.21,-91.27,523.93,21.5,144.9,19007
1772013326.524613,630.18,-91.22,524.09,21.5,145.0,19015
1772013326.5579207,630.06,-90.95,524.95,21.5,145.4,19033
1772013326.5923576,630.05,-90.99,524.9,21.8,145.4,18992
1772013326.630171,630.11,-91.2,524.26,21.45,145.1,18964
1772013326.6749907,630.11,-91.23,524.19,21.8,145.0,18939
1772013326.7203991,630.16,-91.33,523.88,21.45,144.9,18831
1772013326.75705,630.17,-91.34,523.88,21.45,144.9,18839
1772013326.7847033,630.13,-91.22,524.26,21.45,145.1,18803
1772013326.8097796,630.13,-91.22,524.26,21.45,145.1,18811
1772013326.8332498,630.11,-91.21,524.26,21.45,145.1,18817
1772013326.8613467,630.11,-91.21,524.26,21.45,145.1,18810
1772013326.8859773,630.1,-91.21,524.26,21.45,145.1,18813
1772013326.9098246,630.11,-91.22,524.26,21.45,145.1,18827
1772013326.9343379,630.12,-91.22,524.26,21.45,145.1,18805
1772013326.960322,630.09,-91.14,524.52,21.5,145.2,18787
1772013326.9933348,630.09,-91.14,524.52,21.5,145.2,18795
1772013327.0242538,630.11,-91.2,524.36,21.5,145.1,18790
1772013327.0646386,630.12,-91.23,524.26,21.45,145.1,18808
1772013327.0907342,630.12,-91.22,524.26,21.45,145.1,18798
1772013327.1481748,630.12,-91.22,524.26,21.45,145.1,18813
1772013327.1826534,630.13,-91.24,524.2,21.5,145.0,18806
1772013327.2178886,630.16,-91.35,523.84,21.8,144.8,18801
